,ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
22681,0x65f3,CUS_0x4bdd,June,Briani,33,#F%$D@*&8,Scientist,90664.48_,7848.373333333332,4,6,8,0,,17,11,3.53,2.0,Good,995.29,28.62734086455091,22 Years and 8 Months,No,0.0,76.43125017871213,High_spent_Large_value_payments,948.4060831546212,Standard
22682,0x13e7e,CUS_0x840f,January,Doug Palmerj,22,583-02-3933,Scientist,14856.35,1473.029166666667,4,2,10,1,Home Equity Loan,14,7,5.9,1.0,Good,1456.25,26.507011642865457,25 Years and 9 Months,No,6.524757595186792,86.89626082986842,High_spent_Small_value_payments,313.88189824161145,Good
22683,0x18a4c,CUS_0x94d5,March,Deepa Seetharamanx,54,#F%$D@*&8,Entrepreneur,100358.73,,0,4,12,0,,9,11,9.74,0.0,Good,375.52,44.58613466511181,27 Years and 11 Months,No,0.0,185.51565062247795,High_spent_Medium_value_payments,914.9070993775223,Good
22684,0x4906,CUS_0xb498,May,Elinorq,24,#F%$D@*&8,Media_Manager,7476.3,636.025,6,8,27,2,"Credit-Builder Loan, and Student Loan",15,10,11.58,8.0,Standard,2085.35,31.880926823446337,12 Years and 9 Months,Yes,9.718145236683451,47.99082045673831,Low_spent_Small_value_payments,295.8935343065782,Poor
22685,0x11e87,CUS_0x9081,February,Ricks,21,008-89-2880,Scientist,71507.36,6072.946666666668,8,6,20,1,Not Specified,23,15,18.05,4.0,_,1223.0,31.216497070863813,15 Years and 8 Months,Yes,50.18137687379003,258.5862689845874,Low_spent_Small_value_payments,588.5270208082893,Standard
22686,0x22dc1,CUS_0xb4d6,April,Sruthi Ramakrishnanu,49,724-66-1705,Musician,11527.375,733.6145833333335,5,5,1,0,,13,19,7.33,2.0,Good,1351.42,29.687955368115095,16 Years and 1 Months,No,0.0,34.39924145171421,Low_spent_Medium_value_payments,318.9622168816192,Good
22687,0x8214,CUS_0x9d51,July,Denis Astrida,32,189-87-7469,Musician,15361.995,1414.16625,8,6,10,5,"Credit-Builder Loan, Not Specified, Debt Consolidation Loan, Personal Loan, and Student Loan",11,20,13.35,11.0,_,440.92,35.87778676872819,10 Years and 5 Months,Yes,51.74325540998792,145.28659803642375,Low_spent_Medium_value_payments,224.3867715535883,Standard
22688,0x1f615,CUS_0xd78,August,Brenda Gohc,26,884-85-6493,Engineer,83642.91,6148.3116165581905,3,57,6,0,,22,12,11.57,9.0,_,793.04,28.054927689662232,20 Years and 0 Months,Yes,882.9308834418084,,Low_spent_Large_value_payments,455.1362045634648,Standard
22689,0xfd86,CUS_0x133b,January,Bernard Vaughanz,33,072-54-2150,Lawyer,44261.65,3757.4708333333338,4,1,5,1,Debt Consolidation Loan,0,12,3.36,2.0,_,452.2,27.152591304755003,29 Years and 8 Months,No,20.12006645241378,155.59336191160094,High_spent_Medium_value_payments,450.0336549693186,Good
22690,0x6f84,CUS_0x7daf,July,Anuragh,44,665-75-9492,Teacher,13613.385,1078.44875,7,6,11,0,,5,14,15.83,5.0,Standard,506.93,29.64440151094521,17 Years and 2 Months,Yes,0.0,111.73662402870244,Low_spent_Small_value_payments,286.1082509712976,Standard
22691,0x50b2,CUS_0xb548,January,Wanfengv,22,065-56-2209,Architect,33882.6,2841.55,6,7,5,2,"Home Equity Loan, and Home Equity Loan",4,7,14.55,6.0,Standard,1240.48,34.84956092473649,8 Years and 5 Months,Yes,36.26074809289355,48.28284071939472,High_spent_Medium_value_payments,449.6114111877117,Standard
22692,0x22493,CUS_0x33dc,June,,43,363-00-8931,Musician,8555.805,528.98375,6,10,22,5,"Not Specified, Personal Loan, Debt Consolidation Loan, Personal Loan, and Home Equity Loan",54,22,9.85,9.0,_,2953.79,25.781680101622424,,Yes,29.05021774883632,67.88022635136693,Low_spent_Small_value_payments,245.96793089979684,Poor
22693,0x15919,CUS_0x3fde,August,,34,506-39-3987,Scientist,32033.29_,2674.4408333333336,5,3,5,4,"Credit-Builder Loan, Home Equity Loan, Home Equity Loan, and Not Specified",18,13,0.64,5.0,Standard,1475.3,34.53776924644064,20 Years and 3 Months,No,71.30115649571735,205.84099783664868,Low_spent_Large_value_payments,260.30192900096733,Standard
22694,0x773f,CUS_0xb512,June,Kevin Yaov,32,#F%$D@*&8,Doctor,9277.245,896.1037500000001,7,5,25,9,"Mortgage Loan, Home Equity Loan, Student Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, Auto Loan, Mortgage Loan, and Debt Consolidation Loan",41,25,24.79,9.0,Bad,3804.76,27.23907727611125,5 Years and 10 Months,Yes,51.49139952821637,76.56869420302671,Low_spent_Small_value_payments,251.5502812687569,Standard
22695,0x5226,CUS_0x2dbf,January,Abhishek Vishnoiw,51,370-51-2390,Musician,101583.48,8648.289999999999,5,7,10,4,"Payday Loan, Student Loan, Payday Loan, and Debt Consolidation Loan",8,8,4.89,2.0,Standard,50.93,43.07181213886311,23 Years and 9 Months,No,190.8110171189076,138.00952860605662,High_spent_Large_value_payments,776.0084542750357,Standard
22696,0x183d2,CUS_0x945f,January,Nicko,23,206-49-5885,Writer,34996.86,2886.405,7,7,10,4,"Home Equity Loan, Home Equity Loan, Not Specified, and Student Loan",7,10,7.94,7.0,_,143.42,38.99387855968172,7 Years and 7 Months,Yes,112.40696115361816,208.88297165304692,Low_spent_Small_value_payments,257.350567193335,Standard
22697,0xa968,CUS_0x17e0,July,,31,739-05-3714,Lawyer,18250.52,1403.8766666666668,9,8,33,8,"Auto Loan, Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Personal Loan, Home Equity Loan, Payday Loan, and Not Specified",31,19,34.480000000000004,6.0,_,4457.6,31.243059046417827,7 Years and 8 Months,NM,89.36053068950912,30.65332096138309,High_spent_Small_value_payments,280.3738150157745,Standard
22698,0x243c6,CUS_0xb3fe,January,Jessicaf,20,866-05-1130,Teacher,73716.2,6214.016666666666,7,3,16,5,"Auto Loan, Credit-Builder Loan, Not Specified, Mortgage Loan, and Not Specified",6,9,8.87,10.0,Standard,2444.21,24.37145581417529,14 Years and 11 Months,Yes,250.7158706082634,44.8340077082104,High_spent_Large_value_payments,565.8517883501929,Poor
22699,0xc95c,CUS_0x8d3,March,Saitok,14,561-11-9757,Writer,20661.14,1626.7616666666663,8,8,18,7,"Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, and Auto Loan",20,11,9.29,6.0,Standard,1870.54,26.24600996357195,19 Years and 6 Months,Yes,80.51185289485339,44.51797534040515,Low_spent_Large_value_payments,307.64633843140814,Poor
22700,0x1b788,CUS_0x1616,March,Johnc,2926,232-16-0697,Architect,34357.96,2632.163333333333,7,4,30,5,"Personal Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, and Student Loan",23,9,15.88,5.0,Standard,1751.09,27.544219839544805,5 Years and 10 Months,Yes,108.86649560681757,259.7097058434191,Low_spent_Small_value_payments,184.6401318830967,Poor
22701,0x2398e,CUS_0xa9d1,January,Foo Yunw,29,958-68-5559,Manager,20455.05,1959.5875,7,8,29,9,"Mortgage Loan, Not Specified, Mortgage Loan, Student Loan, Personal Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, and Debt Consolidation Loan",25,17,7.14,11.0,Bad,1416.41,28.89197323530121,7 Years and 9 Months,Yes,92.9172564180523,114.81990665418215,!@9#%8,258.2215869277656,Poor
22702,0x4c33,CUS_0x9ddd,February,Clarae,30,968-93-8478,Architect,23088.35,,7,4,18,3,"Home Equity Loan, Auto Loan, and Personal Loan",19,15,19.89,4.0,Standard,925.28,25.523757810981532,5 Years and 11 Months,Yes,46.879141829233426,239.04474496431416,Low_spent_Small_value_payments,187.67902987311905,Standard
22703,0x4f1f,CUS_0x8f8c,June,Wanfeng Zhoup,16,682-44-4822,Mechanic,16454.75,1106.2291666666667,8,5,28,7,"Mortgage Loan, Not Specified, Credit-Builder Loan, Not Specified, Home Equity Loan, Debt Consolidation Loan, and Payday Loan",25,23,24.47,,Bad,4749.97,38.066253866412175,10 Years and 3 Months,Yes,50.99934527885296,106.665785677605,Low_spent_Small_value_payments,242.95778571020875,Poor
22704,0x2591e,CUS_0x5fbb,May,Flitterc,39,564-43-1424,Lawyer,8272.2,811.35,10,8,27,7,"Credit-Builder Loan, Auto Loan, Student Loan, Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, and Debt Consolidation Loan",28,23,2.59,12.0,_,1744.47,34.230367945076594,11 Years and 11 Months,Yes,43.14745659876899,78.32863217872206,Low_spent_Small_value_payments,249.6589112225089,Poor
22705,0x25ebd,CUS_0x334b,April,Crawleyv,34,#F%$D@*&8,Teacher,31906.07,2847.839166666666,5,4,13,1,Credit-Builder Loan,17,12,8.379999999999999,0.0,Standard,901.87,34.1897723389897,15 Years and 10 Months,Yes,3186.0,113.07548896531368,Low_spent_Large_value_payments,425.52248778793336,Standard
22706,0xf53e,CUS_0xbae3,May,Wroughtone,25,741-46-5842,Manager,13268.945,1225.7454166666666,5,3,17,1,Mortgage Loan,18,11,4.88,4.0,_,544.02,38.3483074469469,29 Years and 7 Months,NM,9.576857833565448,0.0,High_spent_Large_value_payments,344.26366575616026,Good
22707,0x19640,CUS_0x444c,March,James Reganj,26,804-29-1831,Developer,17174.67_,1349.2225,6,7,19,0,,15,9,2.95,3.0,_,891.74,32.76087767796012,17 Years and 4 Months,No,0.0,117.6222164578015,Low_spent_Medium_value_payments,297.3000335421985,Standard
22708,0x8ee0,CUS_0x41ce,July,Tommyf,29,510-01-7946,Mechanic,11831.605_,1083.9670833333334,6,4,20,4,"Student Loan, Auto Loan, Credit-Builder Loan, and Personal Loan",6,,2.13,5.0,_,860.8,32.964710875490226,28 Years and 7 Months,Yes,33.34467082174971,125.03392685615371,Low_spent_Small_value_payments,240.01811065542992,Good
22709,0x119f0,CUS_0x4274,March,Tim Hephera,21,062-44-0758,Engineer,132174.64,10999.553333333335,3,5,6,1,Home Equity Loan,16,3,9.77,0.0,_,898.45,30.287538036858574,32 Years and 7 Months,No,95.09938772165044,245.06020638965157,High_spent_Medium_value_payments,1009.7957392220316,Good
22710,0x1185d,CUS_0xc49c,August,Kentaro Hamadaj,36,207-68-9585,Engineer,121813.72,9866.143333333332,5,1,10,-100,Personal Loan,-3,8,11.14,8.0,_,233.82,27.44891628014083,,No,57.14335709897637,253.60207487471916,High_spent_Medium_value_payments,925.868901359638,Good
22711,0x96ec,CUS_0x9c05,March,,36,934-83-2341,Doctor,7453.305,828.10875,6,10,22,9,"Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, Home Equity Loan, Payday Loan, Debt Consolidation Loan, and Credit-Builder Loan",34,20,16.6,7.0,Bad,2718.93,33.21554314234853,0 Years and 11 Months,Yes,40.43972300596853,57.86236848620966,Low_spent_Small_value_payments,274.5087835078218,Poor
22712,0xc65d,CUS_0x6d1a,April,Debrar,14,619-06-7912,_______,76041.16,6078.763333333332,6,6,5348,3,"Student Loan, Mortgage Loan, and Payday Loan",7,9,15.46,10.0,Standard,2473.58,29.72026601570785,18 Years and 11 Months,Yes,184.72263056263716,50.646179661965796,High_spent_Large_value_payments,612.5075231087302,Poor
22713,0x1385d,CUS_0xb001,April,,36,130-15-7471,_______,148729.12,12557.093333333332,2,5,2,3,"Auto Loan, Auto Loan, and Personal Loan",-1,12,12.48,4.0,Good,130.56,38.28007679008668,29 Years and 1 Months,No,198.49637697419288,164.72593778754666,High_spent_Large_value_payments,1132.4870185715938,Poor
22714,0x9bac,CUS_0x95d,July,Mike Peacockn,24,055-19-9599,Media_Manager,8815.64,973.6366666666668,10,8,16,6,"Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, and Not Specified",19,18,27.57,6.0,Bad,3867.93,28.07526800269019,2 Years and 3 Months,NM,41.10639652817852,65.16807678175995,Low_spent_Medium_value_payments,271.0891933567282,Good
22715,0xdf4d,CUS_0x1b42,April,Natee,42,073-79-8798,Musician,168899.44,14211.953333333331,4,4,4,1,Home Equity Loan,2,8,0.96,0.0,_,826.84,30.934315237398128,30 Years and 7 Months,No,71.85157419644659,337.9291612883252,High_spent_Large_value_payments,1251.4145978485615,Good
22716,0xdc62,CUS_0xc63b,January,John Acherd,27,563-40-6433,Media_Manager,32928.36,3006.03,5,6,20,0,,19,13,13.31,0.0,Standard,781.1,29.536082184531523,29 Years and 5 Months,Yes,0.0,34.9140018824335,High_spent_Large_value_payments,505.68899811756654,Standard
22717,0xe8d2,CUS_0x23cc,May,,39,798-10-4126,Lawyer,85020.54000000001,6962.045000000001,0,5,410,3_,"Personal Loan, Mortgage Loan, and Not Specified",11,11,4.74,3.0,Good,934.62,30.49665020301649,15 Years and 7 Months,No,205.21133447193017,453.82014626116546,Low_spent_Small_value_payments,327.1730192669045,Poor
22718,0x3ef3,CUS_0x9e13,June,Samuelx,26,337-04-8503,_______,146598.88,12357.573333333336,0,6,5,2,"Personal Loan, and Student Loan",9,5,1.97,2.0,Good,1294.06,25.468549729564987,,No,215.19491079785757,733.876025525414,Low_spent_Medium_value_payments,566.6863970100619,Standard
22719,0x1b936,CUS_0x66eb,January,Cremerm,51,652-88-2122,Lawyer,114364.52,9692.376666666669,2,3,3,4,"Auto Loan, Home Equity Loan, Debt Consolidation Loan, and Debt Consolidation Loan",2,1,-1.17,4.0,Good,382.57,31.327690779831947,31 Years and 10 Months,No,249.3689573281304,233.8569681435243,High_spent_Large_value_payments,726.0117411950121,Poor
22720,0x1a8d0,CUS_0xae4,March,Douwek,27,414-56-3481,Writer,69289.4,5817.116666666666,8,4,15,2,"Mortgage Loan, and Mortgage Loan",11,10,16.79,9.0,Standard,2424.83,28.535817650385717,18 Years and 5 Months,Yes,59.36513754135091,78.78846998720309,High_spent_Medium_value_payments,693.5580591381126,Standard
22721,0x4fe8,CUS_0x6f72,March,Kimw,36,948-68-6332,Teacher,8961.865_,730.8220833333335,6,7,23,6,"Credit-Builder Loan, Student Loan, Auto Loan, Not Specified, Mortgage Loan, and Student Loan",27,17,20.04,8.0,_,3513.87,26.047308675839012,14 Years and 1 Months,Yes,26.914627557099628,36.91029303430953,Low_spent_Small_value_payments,299.2572877419242,Poor
22722,0x9950,CUS_0x8029,March,,55,435-10-7131,Architect,151303.88,,3,1,2,0,,2,11,2.97,1.0,_,1097.17,33.122081941362055,16 Years and 5 Months,No,0.0,928.485305914484,Low_spent_Medium_value_payments,622.980360752183,Good
22723,0x1685a,CUS_0x1246,January,Vaughanl,32,609-30-7406,Entrepreneur,22188.45,,1,5,3,1,Auto Loan,24,1,3.87,3.0,Good,1352.38,30.087004324333897,15 Years and 10 Months,No,10.011417582528251,253.58642342239082,Low_spent_Small_value_payments,227.00590899508097,Poor
22724,0x206d9,CUS_0x3bfd,April,David Henryy,35,433-96-5472,Journalist,16791.21,1143.2675,6,5,27,7,"Mortgage Loan, Mortgage Loan, Student Loan, Student Loan, Payday Loan, Credit-Builder Loan, and Auto Loan",45,16,19.14,11.0,_,3321.22,26.878255525892573,1 Years and 7 Months,Yes,95.77995936781971,38.31372753055739,Low_spent_Medium_value_payments,260.23306310162286,Poor
22725,0x11bab,CUS_0xbdac,February,Noonanm,26,238-72-7105,Writer,35913.64_,3015.8033333333333,7,6,32,-100,"Mortgage Loan, and Mortgage Loan",25,15,5.4,8.0,_,1898.0,33.30029321582893,14 Years and 11 Months,Yes,33.91419525435881,85.26626220035685,High_spent_Medium_value_payments,432.3998758786177,Poor
22726,0x237bf,CUS_0x6d30,June,Paul Ingrassiab,28,714-02-2788,Lawyer,78035.96,6211.996666666668,5,4,17,-100,"Auto Loan, Payday Loan, Student Loan, Home Equity Loan, Payday Loan, and Home Equity Loan",27,17,_,6.0,Standard,429.44,22.1474308837646,19 Years and 6 Months,Yes,365.1021826902591,603.397562057355,Low_spent_Small_value_payments,,Standard
22727,0x8803,CUS_0xa0b6,February,Laurence Frostg,44,#F%$D@*&8,Writer,63354.36,5421.53,6,6,10,1,Not Specified,21,15,12.2,2.0,_,895.41,33.9672936309965,16 Years and 10 Months,Yes,27.553919992031982,140.5684429593662,High_spent_Large_value_payments,614.0306370486019,Standard
22728,0x1664f,CUS_0x8917,June,Careww,24,750-35-4810,Developer,21434.2,1964.1833333333332,6,6,18,6,"Not Specified, Credit-Builder Loan, Auto Loan, Personal Loan, Credit-Builder Loan, and Mortgage Loan",15,,10.09,8.0,Standard,1240.7,29.14820010515087,7 Years and 6 Months,Yes,92.90724376867662,127.81748528308123,High_spent_Small_value_payments,235.69360428157552,Standard
22729,0x1aef,CUS_0x7a0f,February,Soyoungc,31,838-98-6353,Architect,38364.82,,9,6,32,4,"Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",34,22,3.44,11.0,Bad,1973.63,25.56656332907919,19 Years and 4 Months,Yes,74.85037187731447,280.3850231837437,Low_spent_Small_value_payments,225.1714382722752,Poor
22730,0x1528e,CUS_0x8f68,January,Tom Berginu,19,302-10-7307,Musician,82659.32,6700.276666666668,10,7,32,9,"Payday Loan, Payday Loan, Payday Loan, Home Equity Loan, Home Equity Loan, Credit-Builder Loan, Not Specified, Personal Loan, and Student Loan",58,22,24.59,9.0,Bad,3492.03,39.30634426890817,1 Years and 2 Months,Yes,480.8178512209999,256.6711296271376,High_spent_Small_value_payments,192.53868581852944,Poor
22731,0x3218,CUS_0xa9b4,March,Christiaanh,36,#F%$D@*&8,Developer,36722.84,2820.236666666666,6,5,10,4,"Personal Loan, Home Equity Loan, Mortgage Loan, and Personal Loan",7,9,16.68,1.0,Good,409.3,38.85447308878711,15 Years and 4 Months,No,122.32008687664838,197.3758504747094,Low_spent_Large_value_payments,232.32772931530891,Poor
22732,0x1b222,CUS_0x8711,January,,29,855-80-6839,Writer,18333.79,1576.815833333333,9,10,27,6,"Not Specified, Personal Loan, Auto Loan, Not Specified, Personal Loan, and Mortgage Loan",36,20,2.14,10.0,Bad,3149.58,27.28702237206664,6 Years and 10 Months,Yes,70.47504139524627,119.05139829951456,Low_spent_Large_value_payments,238.15514363857255,Poor
22733,0x1fe0d,CUS_0x5b64,August,Woodallu,39,941-63-3418,Lawyer,14982.0,1137.5,6,3,17,2,"Debt Consolidation Loan, and Home Equity Loan",27,21,14.66,7.0,Standard,693.77,26.190151179817608,,Yes,24.569160909979953,125.85082055322802,Low_spent_Small_value_payments,253.33001853679198,Standard
22734,0x10fea,CUS_0x5a48,May,Pinskerp,52,549-86-5251,Scientist,7029789.0,4012.248333333334,4,7,16,0_,,8,11,1.49,4.0,Standard,743.41,35.21198497969237,26 Years and 11 Months,No,0.0,151.1505184924174,High_spent_Medium_value_payments,500.074314840916,Standard
22735,0x23089,CUS_0xb32e,August,,32,645-78-2989,Developer,121179.4,10202.283333333333,1647,2,8,3,"Debt Consolidation Loan, Personal Loan, and Mortgage Loan",19,12,7.35,6.0,_,1399.72,40.06703456297385,31 Years and 11 Months,No,162.97154533118163,384.46698266163264,Low_spent_Medium_value_payments,752.7898053405191,Poor
22736,0xeef9,CUS_0x4900,August,Luke Bakerd,34,518-03-9456,Teacher,17666.82,1608.235,8,5,3,2_,"Mortgage Loan, and Debt Consolidation Loan",25,19_,2.77,0.0,Good,346.12,34.551083705896744,26 Years and 5 Months,No,18.33757706656416,73.2704744342597,High_spent_Small_value_payments,329.21544849917615,Poor
22737,0xf3bb,CUS_0x9636,February,Joe Rauchh,51,025-09-5519,Teacher,18058.635,1692.8862499999998,3,3,1,4,"Student Loan, Credit-Builder Loan, Credit-Builder Loan, and Not Specified",14,12,1.55,3.0,Good,412.52,32.47479009255124,29 Years and 2 Months,NM,56.11028465733273,75.04405981430642,Low_spent_Small_value_payments,328.1342805283608,Good
22738,0xc529,CUS_0xc730,August,Jason Langev,24,076-13-6508,Journalist,9608.03,735.6691666666667,7,1213,10,6,"Student Loan, Credit-Builder Loan, Mortgage Loan, Payday Loan, Home Equity Loan, and Home Equity Loan",9,11,12.44,5.0,Standard,1494.17,31.37025171981663,13 Years and 10 Months,Yes,25.46799855634962,40.111200274574344,Low_spent_Small_value_payments,297.98771783574267,Standard
22739,0x891a,CUS_0x857e,May,Michael Winfreyc,20,#F%$D@*&8,Entrepreneur,52410.92,4479.576666666667,3,4,6,4,"Credit-Builder Loan, Not Specified, Credit-Builder Loan, and Personal Loan",11,16,5.630000000000001,3.0,Standard,361.32,25.21222314039927,,Yes,92.60129053130478,167.4204135460885,High_spent_Small_value_payments,447.93596258927323,Standard
22740,0x20a12,CUS_0x692c,January,,55,979-11-8821,Lawyer,70797.84,5778.82,7,6,4,1,Mortgage Loan,19,10,0.78,2.0,Good,558.26,29.48663561889172,15 Years and 8 Months,No,45.10565736634502,__10000__,High_spent_Large_value_payments,639.2671206022243,Good
22741,0xf2f0,CUS_0x17ef,March,Chucky,21,339-70-9719,Journalist,83947.72,7167.6433333333325,5,4,9,3,"Not Specified, Student Loan, and Payday Loan",7,1,4.19,0.0,Good,954.9,40.08519246927359,26 Years and 10 Months,No,176.48371828043418,,High_spent_Large_value_payments,688.4713796251131,Good
22742,0xbebd,CUS_0xbc50,August,,49,538-29-9544,Lawyer,35482.43,2578.434351568324,8,5,13,1,Auto Loan,7,6,16.84,8.0,Standard,73.08,29.327337481179704,26 Years and 3 Months,Yes,208.42527592665303,45.323643421505864,High_spent_Large_value_payments,444.7728124168509,Good
22743,0xa5ae,CUS_0x4367,January,Christiaanw,21,208-70-4954,Accountant,23312.22,1814.685,6,7,20,2,"Payday Loan, and Personal Loan",5,,_,4.0,Standard,1067.99,37.124249415182575,30 Years and 11 Months,No,25.174330359780893,192.94218668673284,Low_spent_Small_value_payments,253.35198295348636,Standard
22744,0x1b391,CUS_0x79c8,August,Ed Stoddardu,41,498-09-8022,Manager,85724.70000000001,7074.725000000001,5,5,18,0,,26,18,7.949999999999998,6.0,_,1312.5,27.7086976258288,30 Years and 3 Months,NM,0.0,617.2100445057309,Low_spent_Medium_value_payments,370.26245549426926,Good
22745,0xb979,CUS_0x79d7,April,Nate Raymondd,19,060-18-9691,Developer,36319.38,2915.615,10,5,29,5,"Not Specified, Not Specified, Mortgage Loan, Payday Loan, and Personal Loan",55,21,3.48,10.0,Bad,2382.03,26.41470277186035,9 Years and 7 Months,Yes,113.61701476283793,286.4265914487553,Low_spent_Small_value_payments,181.51789378840684,Standard
22746,0x16cb7,CUS_0x25f7,February,Singha,28,627-53-3917,Teacher,65668.78,5238.3983333333335,2,6,4,4,"Personal Loan, Credit-Builder Loan, Payday Loan, and Mortgage Loan",9,11,7.36,0.0,Good,1261.43,27.97428330895722,28 Years and 9 Months,No,135.1487396477076,319.810922578538,High_spent_Small_value_payments,328.88017110708773,Poor
22747,0x8adf,CUS_0xad75,February,Vermap,27,164-86-6702,Teacher,14388.77,1060.0641666666668,4,5,16,3,"Credit-Builder Loan, Auto Loan, and Home Equity Loan",6,12,18.17,6.0,Standard,1836.93,34.88389725010676,,Yes,30.095070796207523,86.38557452537373,Low_spent_Medium_value_payments,269.52577134508545,Poor
22748,0xa46f,CUS_0x3f74,June,Foo Yuni,45,135-39-2875,Developer,48610.06,4238.838333333333,5,4,10,3,"Personal Loan, Home Equity Loan, and Payday Loan",15,21,7.27,6.0,Standard,1175.65,33.09912760228816,11 Years and 9 Months,Yes,74.05979385768698,99.75250163404391,High_spent_Medium_value_payments,500.0715378416024,Good
22749,0x2780,CUS_0xa560,March,Mark Felsenthalr,20,316-70-8777,Teacher,133410.66_,11387.555,1,3,4,0,,5,7_,1.05,3.0,Good,933.84,30.867497274909372,27 Years and 6 Months,No,0.0,__10000__,High_spent_Medium_value_payments,933.6538646328964,Good
22750,0xf3f0,CUS_0xa37,July,Georginad,30_,#F%$D@*&8,_______,8721.605,,6,7,20,2,"Auto Loan, and Debt Consolidation Loan",14,14,7.48,7.0,_,2592.45,35.40463330888939,11 Years and 3 Months,Yes,12.867951489971988,41.68242895309204,Low_spent_Medium_value_payments,318.22966122360265,Poor
22751,0xc172,CUS_0xb222,May,Listonw,40,#F%$D@*&8,Musician,77641.56,6180.13,4,6,20,4,"Not Specified, Student Loan, Not Specified, and Debt Consolidation Loan",7,10,10.3,17.0,Standard,2619.62,38.75843973210554,12 Years and 9 Months,Yes,182.85013003855343,147.5526136302271,High_spent_Medium_value_payments,537.6102563312195,Poor
22752,0x1a810,CUS_0x21cd,March,Sarah Whiteb,24,988-34-7804,Journalist,34570.08,3102.84,2,6,7,1,Debt Consolidation Loan,0,2,7.63,3.0,Good,200.32,36.336709605330356,19 Years and 4 Months,NM,17.07800659892723,72.68425349141435,High_spent_Medium_value_payments,470.5217399096584,Standard
22753,0x1c25a,CUS_0x2d98,January,Angela Moond,41,927-78-1000,Engineer,52266.76,4316.5633333333335,8,6,2379,3,"Debt Consolidation Loan, Mortgage Loan, and Home Equity Loan",11,18,10.8,4.0,Standard,140.69,36.045581116138635,16 Years and 4 Months,Yes,95.38632563863852,375.3813455845765,Low_spent_Small_value_payments,250.88866211011842,Standard
22754,0xa0f7,CUS_0x38ce,June,Jano,24,220-55-9427,Lawyer,18283.91,1747.6591666666666,6,10,29,6,"Home Equity Loan, Credit-Builder Loan, Debt Consolidation Loan, Debt Consolidation Loan, Personal Loan, and Home Equity Loan",27,21,3.87,13.0,Bad,2521.4,31.27025231172725,,NM,54.72120109808834,74.99629479677782,Low_spent_Medium_value_payments,325.0484207718005,Poor
22755,0x4cd4,CUS_0xb747,July,Ablana,47,500-54-3583,Developer,26340.1,2476.008333333333,4,5,15,3,"Mortgage Loan, Credit-Builder Loan, and Student Loan",10,13,1.63,1.0,_,221.86,29.72890047404895,17 Years and 10 Months,No,62.080928684690456,40.8805152812151,High_spent_Medium_value_payments,394.63938936742784,Good
22756,0x5f1a,CUS_0xc4c3,May,Megan Daviesf,53,718-68-7156,Media_Manager,32276.42,2958.7016666666664,5,6,17,1,Auto Loan,24,18,9.03,3.0,Standard,615.38,32.26931722114532,31 Years and 11 Months,Yes,19.544753423587498,288.6625774594038,Low_spent_Small_value_payments,277.6628357836753,Standard
22757,0x1ae8a,CUS_0x7350,May,,7249,322-13-5307,Scientist,14173.65,1283.1375,5,5,30,4,"Personal Loan, Debt Consolidation Loan, Student Loan, and Credit-Builder Loan",30,16,16.98,9.0,Standard,2297.52,32.54409016827023,10 Years and 3 Months,Yes,43.970814732878495,19.29368215065579,High_spent_Large_value_payments,305.0492531164657,Standard
22758,0x20f9c,CUS_0x85fa,March,Stevep,23,967-66-5763,Musician,83126.24_,,9,8,34,4,"Student Loan, Student Loan, Home Equity Loan, and Not Specified",62,20_,_,7.0,Bad,2331.17,23.624969827332325,9 Years and 4 Months,Yes,209.42347056523369,716.9487715328163,Low_spent_Medium_value_payments,49.34642456861695,Poor
22759,0xd128,CUS_0x1f15,July,Deepa Seetharamanh,19,296-58-9430,Engineer,73378.32,5832.8600000000015,7,8,26,5,"Payday Loan, Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, and Mortgage Loan",16,23,11.76,8.0,_,2075.82,40.014011507545646,10 Years and 7 Months,NM,187.07294989609144,138.0326658389714,High_spent_Small_value_payments,518.1803842649373,Poor
